対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2025/04/26 00:00:00,大阪府,男,60代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,食事なし（素泊まり）,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,レンタカー,0,0,0,0,4,,２回目,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊予約Webサイト, 旅行会社のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,ない,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満",,,使わない,"雨晴海岸, 立山黒部アルペンルート, 砺波チューリップ公園, 富山市ガラス美術館, ほたるいかミュージアム",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"シロエビ, ホタルイカ, ウマヅラハギ,","シロエビ, ホタルイカ, ウマヅラハギ",5,5,5,5,5,,,自然の景色が美しい,特にありません,白エビ,室堂,10,機会があれば行きたい,思っていた内容で満足してます,宿泊先,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,神奈川県,男,60代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,夕食のみ,,,,,飛行機,0,0,0,0,1,0,0,レンタカー,0,0,0,0,,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊予約Webサイト, テレビ番組, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,"10,000円以上 20,000円未満","雨晴海岸, 砺波チューリップ公園, ほたるいかミュージアム",回転寿司店（地元）,専門店,"ブリ, 甘エビ, ホタルイカ, ウマヅラハギ",ホタルイカ,4,4,普通,4,4,,,食べ物が美味しかった,特にない,ホタルイカ,砺波チューリップ公園,8,機会があれば行きたい,,宿泊先,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,長野県,女,60代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,１０回目以上,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",,,"10,000円以上 20,000円未満",岩瀬エリア,専門店,食べていない,"シロエビ, 甘エビ, ホタルイカ",ホタルイカ,5,5,普通,普通,4,,,料理が美味しい,,,宿のサービス,10,機会があれば行きたい,,,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,富山県,男,40代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, 口コミ（友人・恋人）, 口コミ（家族）",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ある,石川県,,"100,000円以上 ","100,000円以上 ","100,000円以上 ",,,"10,000円以上 20,000円未満",砺波チューリップ公園,食べていない,食べていない,"シロエビ, 甘エビ, バイガイ",バイガイ,5,5,普通,普通,5,,,良いところです,困りません,バイ貝,ホテル,10,富山県在住,まだまだ混み合ってないので穴場的な富山県　混みすぎるのも嫌だけどもっと知ってほしい,宿泊先,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,富山県,男,20代,,1: 300万円未満,,1泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,４回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ある,"福島県, 東京都, 新潟県, 石川県",,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満","あさひ舟川「春の四重奏」, 富岩運河環水公園",居酒屋・レストラン（地元）,食べていない,ブリ,ブリ,5,普通,普通,2,2,,,混んでいた,,,,6,富山県在住,,黒部市,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,愛知県,女,50代,,1: 300万円未満,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,,,,,,"自家用車, 在来線",1,0,0,1,0,0,0,自家用車,0,0,0,0,5,,５回目,,,"地元の美味しいものを食べる, 工場の見学・体験, テーマパーク（遊園地、動物園、水族館など）, その他スポーツ（ゴルフ、テニスなど）, ドライブ・ツーリング",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"X（旧Twitter）, SNS広告, 口コミ（家族）",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ある,"新潟県, 石川県, 山梨県, 長野県",,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"10,000円以上 20,000円未満","富山県美術館, 富山市ガラス美術館, 富山城, 富岩運河環水公園, ほたるいかミュージアム",回転寿司店（地元）,回転寿司店（チェーン店）,"ブリ, シロエビ, ホタルイカ, ゲンゲ","甘エビ, ホタルイカ",5,4,4,5,5,,,富山の美味しい魚を食べれた事,商店の夜の閉店時間が早いので繁華街を探して夕食を食べた,ホタルイカ　日本酒,富山富岩運河クルーズ,10,機会があれば行きたい,車を使い片道3.5時間程で 海と山の豊かな自然を満喫し 美味しい魚とお酒が頂ける事に魅力を感じる,上市町,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,富山県,女,10代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,１０回目以上,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, 富山県観光公式サイト「とやま観光ナビ」, 口コミ（同僚・同級生）",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",使わない,,,使わない,"雨晴海岸, 砺波チューリップ公園, 富岩運河環水公園, ほたるいかミュージアム",食べていない,食べていない,"フクラギ（イナダ、ハマチ）, 甘エビ",甘エビ,5,5,5,5,5,,,海鮮が美味しかった,,海鮮丼,,10,富山県在住,いいものいっぱいあるんだからもっと宣伝に力を入れて欲しい,氷見市,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,富山県,女,50代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,普通,,１０回目以上,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,"石川県, 静岡県, 京都府",,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 国宝 高岡山瑞龍寺, 高岡大仏",回転寿司店（地元）,食べていない,"フクラギ（イナダ、ハマチ）, シロエビ, ホタルイカ","シロエビ, 甘エビ, ホタルイカ",4,4,普通,普通,普通,,,,,氷見牛,氷見牛,8,富山県在住,,氷見市,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,富山県,男,80歳以上,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,,,３回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,使わない,"1,000円未満","10,000円以上 20,000円未満",,,使わない,"雨晴海岸, 番屋街",食べていない,食べていない,"シロエビ, 甘エビ, ホタルイカ",シロエビ,4,4,普通,4,4,,,値段が相応,なし,刺身,,5,機会があれば行きたい,,宿泊先,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,愛知県,男,50代,,3: 600〜1000万円,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,朝食のみ,,,,,自家用車,1,0,0,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,,,２回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 買い物（工芸品・特産品など）, お祭りやイベントへの参加・見物, ドライブ・ツーリング",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 宿泊施設のウェブサイト, 富山県観光公式のパンフレット",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円以上 3,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","岩瀬エリア, 雨晴海岸, 宇奈月温泉, 黒部峡谷鉄道, 新湊大橋, 富山市ガラス美術館",居酒屋・レストラン（地元）,食べていない,"シロエビ, ホタルイカ, ウマヅラハギ",ホタルイカ,5,普通,4,4,5,,,日石寺の千巖渓がすごく良かった。,特に無し,ホタルイカの沖漬け,日石寺,8,来年もまた行きたい,観光客が多過ぎないのがとても良い,上市町,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,愛知県,女,20代,,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,１０回目以上,,,"宿でのんびり過ごす, 地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"知人, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,使わない,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,使わない,ほたるいかミュージアム,食べていない,食べていない,"甘エビ, ホタルイカ","甘エビ, ホタルイカ",5,5,普通,普通,5,,,ご飯が美味しい,,貝,,10,来年もまた行きたい,,宿泊先,,,,,,,,,,,,,,
富山,2025/04/26 00:00:00,東京都,男,10代,,1: 300万円未満,,1泊,新潟県,,1泊,,夕食のみ,,,,,,,新幹線,0,0,1,0,0,0,0,"レンタカー, 徒歩",0,0,1,0,5,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 買い物（工芸品・特産品など）, 趣味を満喫、推し活（好きなアイドル・アニメなどを）応援する, 自己成長のために、新しいこと・初めてのことを体験する",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ある,新潟県,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","100,000円以上 ",,,"5,000円以上 10,000円未満","宇奈月温泉, 海王丸パーク, 黒部ダム, ほたるいかミュージアム",専門店,専門店,"ブリ, シロエビ, ウマヅラハギ, ゲンゲ, バイガイ","ブリ, シロエビ",5,4,5,5,4,,,楽しかったから,,シロエビコロッケ,黒部ダム,9,機会があれば行きたい,翡翠集め,黒部市,,,,,,,,,,,,,,
